,title,date,company,company_link,location,type-salary,description
35,"Data Entry - Area de Salud
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_408"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_456"")>",https://www.indeed.com/cmp/Riskone-Group?campaignid=mobvjcmp&from=mobviewjob&tk=1hekb9nlqkc2r800&fromjk=36f4e67448b41040,"RiskOne Group LLC in San Juan, PR 00907",Full-time,"RiskOne HR Consulting is seeking for a Data Entry responsible for receiving, managing and reconciling paper and electronic organization determinations inventory (pre-authorizations, claims adjustments, reimbursement)
Responsibilities:
Receive, manage and reconcile inventory, and reports of paper and electronic claims in any of the receiving possible methods.
Handle the process of receiving and performing quality checks of the paper claims received.
Entering data from paper claims into American Dental Association (ADA) system.
Responsible for returning to the insurance carrier all paper documents received at the end of the month.
Manage the process of punching and data entry tall the paper claims received in compliance with established quality standards and KPI’s.
Responsible for assigning all the insurance’s requests as expedited and active the internal process to comply with the contractual and regulatory requirements.
Responsible for organization determinations scanning end to end process.
Requirements:
Two years of experience in data entry, preferably in the healthcare industry
High School diploma required; two-year college degree preferred.
Experience in office administration
Experience maintaining a professional level of privacy in accordance with HIPAA or other relevant regulations.
Equal Employment Opportunity Employer Minorities / Females/ Disable / Veterans.
Job Type: Full-time
Shift:
8 hour shift
Weekly day range:
Monday to Friday
Education:
High school or equivalent (Preferred)
Experience:
Data entry: 1 year (Required)
Work Location: In person"
36,"Data Entry Specialist
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_409"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_464"")>",https://www.indeed.com/cmp/Pro-Assets?campaignid=mobvjcmp&from=mobviewjob&tk=1hekb9rldglpp800&fromjk=ae91c497dd5ed3a5,"1508 Ave Fd Roosevelt, Guaynabo, PR 00968",$12 an hour - Full-time,"Data Entry en Guaynabo
Requisitos:
Minimo 4to año aprobado
Experiencia minima de 2 años experiencia como Data Entry, oficinista o areas relacionadas
Excelentes destrezas de comunicación oral & escrita
Buen manejo en sistemas de Computadoras
Solicita aqui: https://staging.laborpay.com/laborpayjobs/GjMHm9Fj
EEO / AA , ""Patrono con Igualdad de Oportunidad de Empleo”. Acción Afirmativa para Mujeres, Minorías, Veteranos y Personas con Discapacidad"".
Job Type: Full-time
Job Type: Full-time
Salary: $12.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Guaynabo, PR 00968: Reliably commute or planning to relocate before starting work (Required)
Experience:
Microsoft Excel: 1 year (Preferred)
Work Location: In person"
37,"Data Entry Clerk
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_410"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_471"")>",https://www.indeed.com/cmp/Furiel-Toyota?campaignid=mobvjcmp&from=mobviewjob&tk=1hekb9te4kc2r802&fromjk=570f364e2cadf8a8,"Bayamón, PR 00956",From $12 an hour - Full-time,"Se solicita personal para Data Entry. El puesto es solo presencial de 9am a 6pm de lunes a viernes. Full time 40 horas. Pago por hora es desde $12. La labor es entrada de información al sistema, impresión de contratos, verificar la concordancia de documentos versus el sistema, manejo de información privada de clientes, archivar y escanear documentos en sistema, hacer de informes mensuales de progreso del trabajo. Grado asociado minimo. Conocimiento en Contabilidad basica, computadoras nivel basico suficiente para entrar datos al sistema y manejo del teclado, manejo de programa Office. Habilidad para trabajar bajo presión. Buena presencia. Somos una empresa 100% Vacunada. Plan Medico luego de cumplir con permanencia. Envia resume por email para coordinar entrevista.
Tipo de puesto: Tiempo completo
Sueldo: A partir de $12.00 la hora
Lugar de trabajo: Empleo presencial"
38,"Data Analyst (Full Time)
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_411"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_479"")>",https://www.indeed.com/cmp/V2a-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1hekb9v7vhanf800&fromjk=5745fedfed7099d6,"San Juan, PR",Full-time,"Description:
V2A Consulting is looking for Data Analyst candidates for our growing Analytics practice. Data Analysts are an integral part of our Analytics team. They are responsible for managing our knowledge databases, and for transforming and visualizing data to facilitate and enhance business decision making as part of our engagements with clients. Our Data Analysts usually have a Bachelor’s or Master’s degree plus 0-3 years of work experience.
Key areas of responsibility:
Conduct data-driven analyses, interpret results and draw conclusions, and perform data visualizations through business intelligence tools
Manage databases including data extraction (through SQL or Python programming when necessary), data transformations, data integrations, and data pipeline automations. Validate data and identify and resolve data quality issues
Present results in a simple and comprehensive way to non-technical audience
Understand technical requirements and be able to communicate with computer scientists, programmers, and technology support
Support Data Scientists in the process of building and testing machine learning models, particularly during the data preparation phase
Maintain an industry leading knowledge of the tools, systems, and processes available for best-in-class data wrangling and database management
Train other teams on analytical tools and techniques
Requirements:
What we are looking for:
Education:
Bachelor’s or Master's degree in Data Science, Computer Science or Business Analytics
Bachelor’s or Master's degree in Statistics, Economics or Mathematics
Bachelor’s or Master's degree in Social Sciences, Psychology or any other Bachelor’s or Master’s degree with strong applied statistics or data management and analysis (e.g. Biosciences)
Qualifications:
0-3 years of work experience
Problem Solver - Capacity to apply knowledge and skills to solve complex problems
Team Player - Ability to build and manage relationships effectively with technology teams, with programmers, and with client team members and stakeholders in general
High self-motivation for learning, and setting and achieving challenging goals
Compelled to excel and succeed in every task at hand
Thrives in an entrepreneurial, results-oriented environment
Academic and/or professional experience using a programming language to perform data transformations (e.g. Python, R, SaS, C++)
Academic and/or professional experience using statistical methods for analysis
Experience in the use of data transformation and database management tools highly valued (e.g. Microsoft Excel, Power Query, Data Bricks, SAS Enterprise Guide, Visual Basic, SQL Browser, …)
Experience in the use of business intelligence tools highly valued (e.g. Power Bi, Tableau, Business Objects, Clik Data Analytics, Zoho Analytics, SAS Visual Analytics, …)
Experience in the use of PowerPoint and Word highly valued
Fully Bilingual (Spanish and English)"
39,"Junior Business Analyst
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_412"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_487"")>",https://www.indeed.com/cmp/Alivia-Health-Farmacias-Plaza?campaignid=mobvjcmp&from=mobviewjob&tk=1hekba21slelr800&fromjk=e2cded934196910b,"Alivia Health in Guaynabo, PR 00968",Full-time,"Summary:
Alivia Specialty Pharmacy Strategic Planning & Data Management Department oversees and handles successful implementations of strategic projects and accurate execution of the data contracts, to contribute to the organization’s growth and its operational development.
At present, the Junior Business Data Analyst under this business unit, shall:
Develop and execute reporting for Alivia Specialty Pharmacy (ASP).
Generate work capacity assessment for ASP business units.
Responsible for participating and execute in assigned strategic projects and ensure they are completed in a timely fashion, in compliance with contract regulations and keep participants informed throughout the process.
Interact with internal with ASP employees, Management and Executive team to identify the relevant information needed to execute project tasks, and provide them with solutions, whether it be providing reports regularly or educating the user on how to interpret existing reports.
Conduct detailed data analysis on data used across ASP business units.
Respond to data related inquiries in real-time to support business and the ASP team.
Perform various data analytics in SQL and MS Excel using statistical models or industry accepted tools.
Provide relational database expertise to construct and execute SQL queries to be used in data analysis activities.
Provide data solutions, tools, and capabilities for data consumers.
Provide expertise and translate the business needs to design; and develop tools, techniques, and metrics, and dashboards for insights and data visualization.
Responsible for developing and executing tools to monitor data reporting quality and timeliness.
Using automated tools to extract data from primary and secondary sources.
Organize and prepare data for Quarterly Review Presentations.
Monitor LDD Report processes to comply with contract requirements and timeliness.
Assist as required in any other role related tasks connected to strategic planning and data management.
Requirements:
Bachelor’s or master’s degree in computer sciences, industrial engineering or related fields, preferred.
Experience in PBM, Pharmacy or Healthcare industry, preferred.
Project Management Experience and/or Certifications, preferred.
2-3 years of work experience as Data Analyst, Reporting, Data Management, Technology Support, preferred.
Experience with at least two of the following programs, Excel, Power Query, SQL Server, or Power BI, require.
*** Equal Opportunity Employer F/M/D/V***
Job Type: Full-time
Experience level:
2 years
Ability to commute/relocate:
Guaynabo, PR 00968: Reliably commute or planning to relocate before starting work (Required)
Experience:
Microsoft Excel: 1 year (Required)
Work Location: In person"
40,"Data Entry Clerk
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_413"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_495"")>",https://www.indeed.com/cmp/Empresas-Villagrasa?campaignid=mobvjcmp&from=mobviewjob&tk=1hekba5raimiq805&fromjk=ce53478faa1b6f4f,"San Juan, PR 00920",$11 an hour - Part-time,"Descripción:
Entrar posteos en efectivo, cheque, o tarjeta en sistema de computadora
Pre intervensión de facturas
Trabajo part time de lunes a viernes de 8 am a 2 pm
Añadir facturas a crédito electrónicamente
Enviar estados de cuenta a través de correo electrónico
Manejar y mantener al día cuentas a cobrar
Comunicarse constantemente con clientes y mantenerlos al tanto de sus pagos y/o facturas pendientes
Persona puntual
Utilización de Excel, Power Point, Word, etc.
Orientado(a) al servicio al cliente
Dispuesto(a) a cumplir con las metas en su área de contabilidad
Ser responsable y organizado(a)
Requisitos:
Poseer grado asociado y/o bachillerato en contabilidad o relacionado
Preferiblemente tener experiencia en Quickbooks, Peachtree o programa similar de contabilidad
Experiencia de 2 años en pre intervención de facturas
Habilidad para trabajar en equipo
Certificado de Buena Conducta
Dominio en Microsoft Office, específicamente en Excel
Tipo de puesto: Medio tiempo
Salario: $11.00 la hora
Horas previstas: 30 por semana
Educación:
Associate (Obligatorio)
Experiencia:
data entry: 2 años (Obligatorio)
Lugar de trabajo: Empleo presencial"
41,"BUSINESS ANALYST-LOSS MITIGATION & ADMIN SUPPORT
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_414"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_503"")>",https://www.indeed.com/cmp/Firstank-Florida?campaignid=mobvjcmp&from=mobviewjob&tk=1hekba9jhlema800&fromjk=4f9794b2c51d8585,"San Juan, PR","From $30,500 a year - Full-time, Permanent","BUSINESS ANALYST
LOSS MITIGATION & ADMIN SUPPORT
FIRSTBANK PR
Job Summary:
The Business Analyst design, develop reports and dashboards utilizing the information from various sources which are stored in web bases and data warehouses (repositories) for the Collection Department and various Management teams with a high degree of confidentiality. The Business Analyst collects, manages, and analyzes the information received and produces to management reports with the information for decision making on planning, organizing and operational strategies.
Essential Responsibilities:
· Knowledge of database warehousing and information systems to develop and produce recurring or one-time reports and ensure the information flows timely and securely to, from and within the organization
· Integrates multiple data sources to retrieve information, develop and produce daily, monthly, quarterly and yearly reports of all consumer products
· Develops reports accurately and within the required time frame
· Provides analytical support to management inquiries
· Determines the most appropriate analytical technique to explicitly generate the required information
· Process and analyze large amounts of information, manage formulas, and display it in Excel format and pivot tables
· Analyzes results of procedures reviews and presents recommendations to Management as to mitigate risks and/or increment performance, and/or client service quality
Maintain databases, spreadsheets and other tools used in the analysis up to date
· Devise and implement efficient ways to organize, store and analyze data with attention to security and confidentiality
Detail oriented to locate and fix errors in an accurate and timely manner
Cross train others on how to use and create reports as a contingency measure to avoid delays
Independence of Judgment:
The degree of judgment is related to the integration and coordination of varied elements and its application to specific subjects.
Supervisory Responsibilities:
This position has no supervisory responsibilities.
Impact of Errors:
The impact of errors of this position could affect customers, department activities and other department’s activities or external service.
Physical Demands:
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Specific vision abilities required by this job include close vision and distance vision. While performing the duties of this Job, the employee is regularly required to sit; use hands to finger, handle, or feel and talk or hear. The employee is occasionally required to stand and walk. May be required to lift and move boxes or packages not exceeding 10 pounds in weight.
Work Environment
Employees performing this job work on an office environment with a comfortable room temperature, good lighting, and quiet conditions. Remote working may be required or authorized as deemed necessary.
Competencies:
The competencies detailed below are the behaviors to be exhibited by the incumbent while performing his/her duties as relates to our corporate values, culture, and philosophy.
· Knowledge and understanding of bank policies and procedures.
· Teamwork orientation
· Problem solving capability
· Analytic thinking capacity
· Excellent listening skills
· Exceptional skills in keyboard and operating computer systems
· Multitasking skills
· Excellent presentation skills
· Language - Excellent verbal and written communication skills in both English and Spanish.
Minimum Requirements:
Bachelor’s degree in business administration or related field. The incumbent must have three to five years of relevant experience in a similar position. Computer knowledge in the use of MS Office (Excel).
Disclaimer

The above statements are intended to describe the general nature and level of work being performed by people assigned to this job. They are not indented to be an exhaustive list of all responsibilities, duties, skills required of personnel so classified. The reporting relationship may not reflect the most recent changes to the corporate reporting structure.
Accountable for adhering to the Bank’s BSA, AML and Office of Foreign Asset Control (OFCA) applicable policies. Employee must follow specific unit procedures developed in compliance with the policies. Employee is also responsible for reporting any suspicious activity and/or transactions in accordance with the Bank’s processes and comply with any mandatory BSA, AML and OFAC training assigned.
EQUAL EMPLOYMENT OPPORTUNITY EMPLOYER
Job Types: Permanent, Full-time
Pay: From $30,500.00 per year
Benefits:
401(k)
401(k) 6% Match
401(k) matching
Caregiver leave
Dental insurance
Disability insurance
Health insurance
Paid holidays
Paid sick time
Parental leave
Vision insurance
Experience level:
3 years
4 years
5 years
Schedule:
8 hour shift
Day shift
Monday to Friday
Work Location: In person"
42,"Data Entry
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_415"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_511"")>",https://www.indeed.com/cmp/Drouyn-&-Co?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbabrn2j4b000&fromjk=40f50368fbf7a30a,"Drouyn & Co in Guaynabo, PR 00965",$10.50 an hour - Full-time,"Requisitos:
Poseer un grado asociado en administración de empresas o campo relacionado.
Experiencia previa en entrada de datos o funciones administrativas relacionadas al puesto.
Capacidad para trabajar de forma independiente y cumplir plazos ajustados.
Excelentes destrezas de organización y gestión del tiempo.
Licencia de conducir vigente.
Buena comunicación oral y escrita.
Conocimiento y dominio en el uso de computadoras y sistemas de comunicación.
Capacidad para trabajar en equipo, bajo presión y bajo mínima supervisión. Al igual, de juicio, redacción y organización.
Debe ser preciso, detallista y capaz de trabajar eficazmente en un entorno laborar de ritmo rápido
Otras funciones y tareas adicionales asignadas
Tipo de puesto: Tiempo completo
Sueldo: $10.50 la hora
Puede trasladarse/mudarse:
Guaynabo, PR 00965: Trasladarse al trabajo sin problemas o planear mudarse antes de comenzar a trabajar (Obligatorio)
Pregunta(s) de postulación:
¿ Tiene disponibilidad de horario de 9:00 am a 6:00 pm?
Lugar de trabajo: Empleo presencial"
43,"Data Base Consultant
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_416"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_519"")>",https://www.indeed.com/cmp/Smx-USA?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbafkjkonr800&fromjk=fff7fd14f7f6d62d,"San Juan, PR 00936",,Data Base consultant.
44,"JUNIOR BUSINESS ANALYST
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_417"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""FE9AD6D3B8ACEB11499671B6C1C3991A_element_529"")>",https://www.indeed.com/cmp/Alivia-Health?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbahd9i5ck800&fromjk=0ed4a7b3bdb0e2d0,"Guaynabo, PR 00968","$42,500 - $42,900 a year - Full-time","Summary:
Alivia Specialty Pharmacy Strategic Planning & Data Management Department oversees and handles successful implementations of strategic projects and accurate execution of the data contracts, to contribute to the organization’s growth and its operational development.
At present, the Junior Business Data Analyst under this business unit, shall:
Develop and execute reporting for Alivia Specialty Pharmacy (ASP).
Generate work capacity assessment for ASP business units.
Responsible for participating and execute in assigned strategic projects and ensure they are completed in a timely fashion, in compliance with contract regulations and keep participants informed throughout the process.
Interact with internal with ASP employees, Management and Executive team to identify the relevant information needed to execute project tasks, and provide them with solutions, whether it be providing reports regularly or educating the user on how to interpret existing reports.
Conduct detailed data analysis on data used across ASP business units.
Respond to data related inquiries in real-time to support business and the ASP team.
Perform various data analytics in SQL and MS Excel using statistical models or industry accepted tools.
Provide relational database expertise to construct and execute SQL queries to be used in data analysis activities.
Provide data solutions, tools, and capabilities for data consumers.
Provide expertise and translate the business needs to design; and develop tools, techniques, and metrics, and dashboards for insights and data visualization.
Responsible for developing and executing tools to monitor data reporting quality and timeliness.
Using automated tools to extract data from primary and secondary sources.
Organize and prepare data for Quarterly Review Presentations.
Monitor LDD Report processes to comply with contract requirements and timeliness.
Assist as required in any other role related tasks connected to strategic planning and data management.
Requirements:
Bachelor’s or master’s degree in computer sciences, industrial engineering or related fields, preferred.
Experience in PBM, Pharmacy or Healthcare industry, preferred.
Project Management Experience and/or Certifications, preferred.
2-3 years of work experience as Data Analyst, Reporting, Data Management, Technology Support, preferred.
Experience with at least two of the following programs, Excel, Power Query, SQL Server, or Power BI, require.

*** Equal Opportunity Employer F/M/D/V***"
45,"Data Entry - Nómina
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_563"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_580"")>",https://www.indeed.com/cmp/Upturnco-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbanj9kc26800&fromjk=a0f094354d319cbc,"Guaynabo, PR",From $10 an hour - Full-time,"DESCRIPCIÓN GENERAL
El Oficial de Nómina se encarga de realizar los procesos de nómina correspondientes a su área y apoyar el los procesos de facturación.
FUNCIONES Y RESPONSABILIDADES GENERALES:
1. Recibe y registra Data Entry -hojas de asistencia y timesheets.
2. Realiza proceso de facturación según las necesidades.
3. Apoya en el proceso de reclutamiento e inducción de empleados.
4. Actualiza las hojas de asistencia y timesheets
5. Archiva documentos relacionados a la empresa o empleados.
Tipo de puesto: Tiempo completo
Salario: A partir de $10.00 la hora
Lugar de trabajo: Empleo presencial"
46,"Data Entry / Asistente Administrativo
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_564"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_588"")>",https://www.indeed.com/cmp/Kohler-By-Infiva-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbaqajkomt800&fromjk=8ac175eb868b5efd,"Candelaria Arenas, PR",$10 an hour - Full-time,"Responsable de trabajar todo lo correspondiente al área administrativa del almacén y tareas puntuales. Apoyar en los movimientos del almacén que tengan que ver con lo administrativo y también realizar la entrada al sistema de toda la mercancía recibida, todo con la finalidad de maximizar el trabajo y los inventarios.
Tipo de puesto: Tiempo completo
Salario: $9.00 - $10.00 la hora
Puede trasladarse/mudarse:
Toa Baja, PR 00949: Trasladarse al trabajo sin problemas o planear mudarse antes de comenzar a trabajar (Obligatorio)
Lugar de trabajo: Una ubicación
Job Type: Full-time
Pay: $10.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Candelaria Arenas, PR 00949: Reliably commute or planning to relocate before starting work (Required)
Education:
High school or equivalent (Required)
Experience:
Office experience: 1 year (Required)
Organizational skills: 1 year (Required)
Data entry: 1 year (Required)
Work Location: In person"
47,"Asistente Administrativo - Data Entry
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_565"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_595"")>",https://www.indeed.com/cmp/Industrial-Fittings-&-Valves-Inc?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbat3qh1gg800&fromjk=e487a5781740b2cd,"1000 Ave Blvd, Toa Baja, PR 00949",$10 an hour - Full-time,"· Responsable de hacer diariamente los recibos de ambas compañías, vigilando que los costos de fletes de cada recibo estén calculados según las tablas de fletes establecidas y luego hacer las entradas correspondientes al sistema de Prophet.
· Responsable del posteo diario de los Pick Tickets y RMA en el sistema de Prophet de ambas compañías, enviar un correo electrónico a las personas encargadas y subir los Pick Tickets a la Comptroller máximo a las 3:00pm diariamente.
· Encargada de buscar y archivar los MTS y los Certificate of Origin (COC).
· Encargada en cuadrar la máquina de tarjeta de crédito (ATH) y subir los statements a dpto. contabilidad.
· Encargada de subir la bitácora semanal de los choferes y mensajería.
· Hacer los transferes entre todas las localidades, en el sistema de Prophet de ambas compañías según los vendedores y el Presidente lo soliciten.
· Encargada de postear todos los transferes de ambas compañías y subirlos diariamente a la Comptroller.
· Responsable de realizar las ordenes de toners de las máquinas de Ricoh y Xerox de Toa Bajay la gestión del mantenimiento de estas fotocopiadoras, según sean solicitados.
· Encargada en mantener su área de trabajo limpia y en orden.
· Colaborar y apoyar a realizar cualquier tarea requerida tanto de manera administrativa como del área de recibo del almacén, dentro de sus competencias.
· Disponible para trabajar en los inventarios físicos anuales de ambas compañías.
Job Type: Full-time
Pay: $10.00 per hour
Expected hours: 40 per week
People with a criminal record are encouraged to apply
Ability to commute/relocate:
Toa Baja, PR 00949: Reliably commute or planning to relocate before starting work (Required)
Experience:
Microsoft Excel: 1 year (Preferred)
Work Location: In person"
48,"Contabilidad/Data Entry
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_566"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_602"")>",https://www.indeed.com/cmp/Dfm-Contractors-LLC?campaignid=mobvjcmp&from=mobviewjob&tk=1hekbavrnkc26800&fromjk=6a48fa5833a3b104,"68 Calle Guayama, San Juan, PR 00917",$9.50 - $11.00 an hour - Full-time,"Únete a nuestro equipo ganador. Somos la compañía de construcción de mayor crecimiento en Puerto Rico. ""Patrono con Igualdad de Oportunidad en el Empleo""
Actualmente estamos reclutando para la posición de Cuentas a Pagar.
Entre algunas de las funciones será entrada de datos al sistema QuickBooks, identificación y registro de transacciones, análisis de cuentas, organizar facturas a pagar según términos, entre otras funciones.
Deberes y responsabilidades
Recibir y revisar las facturas de todos los suplidores, parearlas con los recibos de mercancía y/o prestaciones de servicios.
Registrar facturas pendientes en Quickbooks
Asistir al departamento de Contabilidad en otras tareas administrativa que sean requeridas
Requisitos
Grado Asociado o Bachillerato en Administración de Empresas, concentración en Contabilidad, Finanzas o campo relacionado,
Experiencia mínima de dos años realizando funciones similares en Cuentas a Pagar.
Amplia experiencia en QuickBooks y Microsoft Office (Word, Excel, PowerPoint, Outlook).
Disponibilidad para trabajar de lunes a viernes en horario de 8:00am a 4:30pm en nuestras oficinas ubicada en la Calle Guayama 68, San Juan, PR.
Somos un patrono con igualdad de oportunidad en el empleo.
Tipo de puesto: Tiempo completo
Salario: $9.50 - $11.00 la hora
Lugar de trabajo: Empleo presencial"
49,"Data Entry Contabilidad
- job post","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_567"")>","<selenium.webdriver.remote.webelement.WebElement (session=""cfb4b55e67d9c710bc1a03145d6420c5"", element=""3904455E6BBE5F2FD15A119EB9A28869_element_610"")>",,"San Juan, PR 00901",Full-time,"Objetivos del Puesto:
Brindar asistencia contable y administrativa al departamento de contabilidad. Mecanografiar con precisión y preparar y mantener documentos y registros contables.

Requisitos Mínimos:
Grado asociado o bachillerato en administración de empresas con concentración en contabilidad.
1 o 2 años de experiencia en Data Entry/Facturación
Bilingüe (inglés-español)
Conocimiento de entrada de datos en Quickbook y Peachtree (SAGE).
Conocimiento básico de Microsoft Office Excel

Funciones del Puesto:
Transferir datos de formatos en papel a sistemas de bases de datos o archivos informáticos.
Teclear datos proporcionados directamente por los clientes.
Crear hojas de cálculo con grandes volúmenes de cifras sin errores.
Introducir a diario datos clave de transacciones financieras en la base de datos
Brindar asistencia y apoyo al personal de la empresa."
